loss,mae,val_loss,val_mae,learning_rate
0.000311845273245126,0.011368578299880028,0.0004609060997609049,0.014757038094103336,0.0005000000237487257
0.00031864127959124744,0.011446419171988964,0.00030940797296352684,0.011767267249524593,0.0005000000237487257
0.0003089972888119519,0.011281945742666721,0.0002149514912161976,0.009573574177920818,0.0005000000237487257
0.00031005090568214655,0.011199665255844593,0.000243360162130557,0.010533677414059639,0.0005000000237487257
0.0003085124189965427,0.011114045046269894,0.00021324043336790055,0.009665370918810368,0.0005000000237487257
0.00020383944502100348,0.00910680741071701,0.00019502866780385375,0.009127438068389893,0.0002500000118743628
0.0001990802848013118,0.00893587339669466,0.00020964253053534776,0.009194471873342991,0.0002500000118743628
0.00019778091518674046,0.0089110117405653,0.00017552093777339906,0.008332842029631138,0.0002500000118743628
0.00019192379841115326,0.008769381791353226,0.00021447277686093003,0.009272639639675617,0.0002500000118743628
0.0001883074000943452,0.008675660938024521,0.00018036790424957871,0.008565349504351616,0.0002500000118743628
0.00018733648175839335,0.008641044609248638,0.00019595687626861036,0.008838823065161705,0.0002500000118743628
0.0001926984405145049,0.008703882806003094,0.0001654517836868763,0.008074142970144749,0.0002500000118743628
0.00017929145542439073,0.00847309734672308,0.0001985158014576882,0.008916057646274567,0.0002500000118743628
0.00018704254762269557,0.008583269082009792,0.00016447369125671685,0.008025672286748886,0.0002500000118743628
0.00018337112851440907,0.008495579473674297,0.00019634778436738998,0.008524357341229916,0.0002500000118743628
0.00018046538752969354,0.008428248576819897,0.00016393946134485304,0.00794354546815157,0.0002500000118743628
0.00014108668256085366,0.007426662370562553,0.00014674582052975893,0.007473763078451157,0.0001250000059371814
0.00014158198609948158,0.007408822420984507,0.00013951338769402355,0.007283598650246859,0.0001250000059371814
0.00013878598110750318,0.007331189699470997,0.00014193556853570044,0.007437112275511026,0.0001250000059371814
0.00013967200357001275,0.007345664780586958,0.00014766724780201912,0.007736217696219683,0.0001250000059371814
0.00013684753503184766,0.007259143516421318,0.00014900523819960654,0.0076555716805160046,0.0001250000059371814
0.00013530929572880268,0.00723952567204833,0.0001375005958834663,0.007408833596855402,0.0001250000059371814
0.0001360252790618688,0.0072369263507425785,0.00014259168528951705,0.00726713752374053,0.0001250000059371814
0.00013503617083188146,0.00720665417611599,0.00013548927381634712,0.007338948547840118,0.0001250000059371814
0.00011821650696219876,0.006713296752423048,0.00012159325706306845,0.0067756944335997105,6.25000029685907e-05
0.00011694142449414358,0.0066831414587795734,0.00012194730516057462,0.0068553416058421135,6.25000029685907e-05
0.00011710268154274672,0.006680373568087816,0.0001196233497466892,0.006719904951751232,6.25000029685907e-05
0.00011613847891567275,0.006651567295193672,0.00012072276149410754,0.006751782726496458,6.25000029685907e-05
