ccf_vrad,ccf_val
8.999999999999915,0.7077563594229439
9.099999999999916,0.7074679939200177
9.199999999999914,0.7071679929101354
9.299999999999912,0.7068586452892751
9.399999999999913,0.7065416129035895
9.499999999999915,0.7062194568689357
9.599999999999913,0.7058917626375576
9.69999999999991,0.7055571384351533
9.799999999999912,0.7052191766603297
9.899999999999913,0.7048826328419676
9.999999999999911,0.7045461607476257
10.099999999999909,0.7042078829073782
10.19999999999991,0.703865410811233
10.299999999999912,0.7035296786773773
10.39999999999991,0.7031976561952303
10.499999999999908,0.7028696693855199
10.599999999999909,0.7025387061691093
10.69999999999991,0.7022140127897579
10.799999999999908,0.701899105611764
10.899999999999906,0.7015895837121873
10.999999999999908,0.7012803777969661
11.099999999999909,0.7009757841153652
11.199999999999907,0.7006839883247198
11.299999999999905,0.7004016747088492
11.399999999999906,0.7001207707456845
11.499999999999908,0.6998455409951877
11.599999999999905,0.6995779545050985
11.699999999999903,0.6993252670126113
11.799999999999905,0.6990796448113279
11.899999999999906,0.6988363303922828
11.999999999999904,0.6986021475180113
12.099999999999902,0.6983787671720703
12.199999999999903,0.6981672414933472
12.299999999999905,0.6979563359320674
12.399999999999903,0.6977601222216474
12.4999999999999,0.6975704338262598
12.599999999999902,0.6973918057082511
12.699999999999903,0.6972178607968929
12.799999999999901,0.6970531964672917
12.899999999999899,0.6968994372710692
12.9999999999999,0.6967541909710979
13.099999999999902,0.6966151658492432
13.1999999999999,0.6964840403236254
13.299999999999898,0.6963645853773606
13.399999999999899,0.6962528854366156
13.4999999999999,0.6961451770264218
13.599999999999898,0.6960473212005323
13.699999999999896,0.6959575229447889
13.799999999999898,0.6958795389602297
13.899999999999899,0.6958029894782443
13.999999999999897,0.6957345414183858
14.099999999999895,0.6956718769605363
14.199999999999896,0.6956199419890325
14.299999999999898,0.6955732210451534
14.399999999999896,0.6955328440394503
14.499999999999893,0.6954971766608959
14.599999999999895,0.6954670554152673
14.699999999999896,0.6954418997907531
14.799999999999894,0.6954235728855467
14.899999999999892,0.695411477431266
14.999999999999893,0.6954013109626282
